id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
19984,1297,4453,6,762.62,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19985,1317,4453,1,939.60,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19986,1301,4453,9,347.00,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19987,1322,4453,2,107.40,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19988,1297,4453,1,762.62,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19989,39,4454,2,773.59,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19990,37,4454,1,107.81,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19991,43,4454,10,451.50,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19992,37,4454,7,107.81,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19993,40,4454,8,138.53,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19994,38,4454,7,106.05,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19995,52,4454,5,856.42,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19996,597,4455,6,353.47,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19997,619,4455,10,43.80,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19998,610,4455,3,576.45,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
19999,616,4455,3,756.65,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20000,382,4456,2,48.30,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20001,373,4456,6,858.03,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20002,391,4456,5,139.19,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20003,403,4456,9,887.11,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20004,396,4456,4,81.65,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20005,398,4456,7,663.29,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20006,388,4456,5,164.72,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20007,1105,4457,10,696.58,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20008,1102,4457,7,77.96,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20009,1102,4457,2,77.96,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20010,1102,4457,6,77.96,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20011,1102,4457,8,77.96,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20012,1103,4457,1,963.80,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20013,1104,4457,9,397.62,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20014,540,4458,5,81.41,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20015,521,4458,8,741.22,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20016,530,4458,3,667.47,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20017,442,4459,10,186.75,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20018,452,4459,9,28.45,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20019,201,4460,6,774.09,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20020,201,4460,9,774.09,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20021,205,4460,8,989.47,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20022,204,4460,3,217.39,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20023,202,4460,5,814.97,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20024,2465,4461,6,774.73,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20025,2476,4461,5,254.66,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20026,2447,4461,7,333.55,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20027,2464,4461,9,270.99,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20028,2468,4461,3,94.46,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20029,2441,4461,5,211.46,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20030,2450,4461,3,760.51,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20031,2294,4462,10,907.14,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20032,2102,4463,2,644.11,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20033,2101,4463,9,511.94,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20034,2125,4463,2,337.72,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20035,2126,4463,6,979.06,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20036,2124,4463,2,946.18,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20037,125,4464,4,652.65,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20038,117,4464,6,626.31,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20039,1215,4465,9,196.28,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20040,1188,4465,5,531.04,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20041,1218,4465,10,225.12,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20042,1193,4465,5,5.76,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20043,1186,4465,6,87.62,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20044,227,4466,9,853.19,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20045,227,4466,3,853.19,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20046,227,4466,7,853.19,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20047,1969,4467,5,726.28,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20048,1952,4467,5,578.69,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20049,1964,4467,10,415.59,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20050,1968,4467,4,321.04,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20051,1962,4467,5,462.27,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20052,848,4468,10,500.51,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20053,847,4468,3,707.83,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20054,849,4468,5,357.72,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20055,1,4469,3,751.07,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20056,12,4469,8,395.15,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20057,9,4469,10,225.82,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20058,738,4470,10,404.27,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20059,728,4470,6,923.95,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20060,709,4470,5,785.35,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20061,735,4470,7,750.44,2012-03-27 14:57:56 UTC,2012-03-27 14:57:56 UTC
20062,719,4470,9,63.45,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20063,714,4470,3,552.96,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20064,733,4470,10,774.67,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20065,2381,4471,7,330.68,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20066,1815,4472,8,374.84,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20067,1814,4472,10,715.13,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20068,1813,4472,1,191.50,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20069,1810,4472,3,141.04,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20070,1725,4473,4,158.42,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20071,1720,4473,2,935.19,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20072,1728,4473,7,975.61,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20073,1727,4473,5,33.56,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20074,1730,4473,4,126.43,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20075,1975,4474,8,660.46,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20076,1977,4474,10,138.32,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20077,1977,4474,8,138.32,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20078,1977,4474,8,138.32,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20079,1976,4474,2,279.23,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20080,1976,4474,9,279.23,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20081,1976,4474,1,279.23,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20082,2433,4475,9,41.55,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20083,2415,4475,4,403.11,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20084,2419,4475,1,799.64,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20085,450,4476,1,191.42,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20086,446,4476,5,46.18,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20087,445,4476,5,529.42,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20088,447,4476,2,978.19,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20089,445,4476,7,529.42,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20090,444,4476,10,709.95,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20091,444,4476,3,709.95,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20092,439,4476,1,76.12,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20093,562,4477,2,215.90,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20094,565,4477,8,117.43,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20095,573,4477,8,827.86,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20096,577,4477,8,166.68,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20097,574,4477,2,833.63,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20098,559,4477,10,783.03,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20099,1971,4478,8,175.95,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20100,1565,4479,10,788.23,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20101,1589,4479,2,69.72,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20102,1585,4479,6,785.14,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20103,1581,4479,9,731.16,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20104,1586,4479,7,594.14,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20105,1597,4479,3,12.93,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20106,1588,4479,1,794.78,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20107,202,4480,8,814.97,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20108,205,4480,8,989.47,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20109,201,4480,1,774.09,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20110,202,4480,6,814.97,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20111,205,4480,4,989.47,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20112,201,4480,8,774.09,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20113,206,4480,2,786.12,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20114,1025,4481,4,714.50,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20115,687,4482,9,373.33,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20116,684,4482,8,847.95,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20117,679,4482,10,304.02,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20118,2059,4483,9,473.67,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20119,2071,4483,4,205.39,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20120,2081,4483,8,754.76,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20121,2079,4483,1,319.93,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20122,2077,4483,9,101.33,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20123,2097,4483,5,473.67,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20124,2075,4483,4,630.60,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20125,806,4484,10,873.40,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20126,787,4484,5,990.01,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20127,795,4484,1,609.78,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20128,781,4484,1,75.33,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20129,785,4484,2,674.75,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20130,783,4484,10,175.63,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20131,797,4484,1,550.35,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20132,814,4484,1,606.15,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20133,525,4485,7,995.66,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20134,536,4485,8,763.13,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20135,538,4485,3,949.35,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20136,523,4485,8,348.73,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20137,536,4485,3,763.13,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20138,524,4485,5,897.74,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20139,536,4485,5,763.13,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20140,2381,4486,7,330.68,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20141,1830,4487,2,18.59,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20142,762,4488,2,194.89,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20143,765,4488,4,240.29,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20144,2420,4489,3,154.99,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20145,2414,4489,5,10.08,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20146,2402,4489,3,825.89,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20147,2423,4489,6,12.60,2012-03-27 14:57:57 UTC,2012-03-27 14:57:57 UTC
20148,2400,4489,3,795.71,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20149,2427,4489,3,980.70,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20150,2411,4489,10,594.96,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20151,2404,4489,9,876.08,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20152,1731,4490,3,113.74,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20153,1772,4490,1,173.91,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20154,1732,4490,4,787.27,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20155,1770,4490,3,215.28,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20156,1812,4491,1,224.19,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20157,1669,4492,6,158.79,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20158,1641,4492,7,883.48,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20159,1637,4492,9,731.75,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20160,1676,4492,3,882.05,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20161,1651,4492,1,517.94,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20162,9,4493,5,225.82,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20163,1715,4494,8,991.13,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20164,1716,4494,9,874.00,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20165,1717,4494,7,598.27,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20166,848,4495,3,500.51,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20167,849,4495,7,357.72,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20168,849,4495,2,357.72,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20169,385,4496,1,373.89,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20170,406,4496,8,217.68,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20171,2280,4497,2,187.64,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20172,1107,4498,2,502.90,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20173,1117,4498,10,4.76,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20174,1104,4499,6,397.62,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20175,1871,4500,4,344.23,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20176,1857,4500,8,393.51,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20177,209,4501,9,230.92,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20178,207,4501,10,324.27,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20179,209,4501,4,230.92,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20180,209,4501,7,230.92,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20181,208,4501,2,485.43,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20182,209,4501,7,230.92,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20183,812,4502,2,331.28,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20184,791,4502,2,473.83,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20185,794,4502,7,235.53,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20186,781,4502,6,75.33,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20187,806,4502,1,873.40,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20188,2066,4503,2,486.72,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20189,2076,4503,4,583.04,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20190,1584,4504,7,40.21,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20191,1597,4504,5,12.93,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20192,1578,4504,1,264.26,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20193,1595,4504,9,708.86,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20194,1140,4505,5,870.12,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20195,1136,4505,3,949.33,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20196,1130,4505,1,86.81,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20197,1123,4505,8,117.40,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20198,1127,4505,6,700.48,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20199,1133,4505,10,659.64,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20200,746,4506,3,354.94,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20201,763,4506,4,615.04,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20202,766,4506,2,821.53,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20203,745,4506,8,423.14,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20204,741,4506,6,1.69,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20205,749,4506,10,428.15,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20206,2050,4507,3,242.39,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20207,2042,4507,7,600.93,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20208,86,4508,7,489.28,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20209,85,4508,5,68.53,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20210,90,4508,8,158.38,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20211,81,4508,1,137.74,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20212,1725,4509,6,158.42,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20213,1719,4509,10,31.60,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20214,85,4510,5,68.53,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20215,91,4510,4,586.37,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20216,714,4511,8,552.96,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20217,725,4511,8,850.34,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20218,706,4511,8,203.98,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20219,1223,4512,2,219.16,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20220,1224,4512,1,957.15,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20221,1221,4512,4,436.91,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20222,2345,4513,10,883.46,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20223,2352,4513,1,285.96,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20224,2345,4513,8,883.46,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20225,2354,4513,9,347.90,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20226,2347,4513,7,291.63,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20227,2332,4513,4,385.71,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20228,2332,4513,7,385.71,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20229,1662,4514,1,404.32,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20230,1656,4514,1,334.31,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20231,1667,4514,8,649.82,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20232,285,4515,4,660.98,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20233,282,4515,4,299.21,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20234,282,4515,10,299.21,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20235,282,4515,5,299.21,2012-03-27 14:57:58 UTC,2012-03-27 14:57:58 UTC
20236,216,4516,8,720.42,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20237,214,4516,6,966.54,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20238,212,4516,10,26.09,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20239,847,4517,2,707.83,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20240,849,4517,3,357.72,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20241,847,4517,6,707.83,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20242,848,4517,8,500.51,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20243,847,4517,6,707.83,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20244,848,4517,7,500.51,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20245,847,4517,6,707.83,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20246,919,4518,5,591.72,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20247,916,4518,1,931.62,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20248,891,4518,10,841.67,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20249,1178,4519,5,612.08,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20250,1181,4519,5,455.52,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20251,1180,4519,10,599.60,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20252,1179,4519,6,373.28,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20253,1180,4519,10,599.60,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20254,1178,4519,6,612.08,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20255,1178,4519,2,612.08,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20256,706,4520,6,203.98,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20257,721,4520,2,30.24,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20258,668,4521,8,234.67,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20259,678,4521,7,833.68,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20260,657,4521,5,616.28,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20261,664,4521,1,464.89,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20262,848,4522,9,500.51,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20263,847,4522,9,707.83,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20264,847,4522,6,707.83,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20265,848,4522,5,500.51,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20266,848,4522,5,500.51,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20267,931,4523,4,323.21,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20268,934,4523,9,452.18,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20269,935,4523,8,727.84,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20270,937,4523,10,491.21,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
20271,922,4523,8,101.10,2012-03-27 14:57:59 UTC,2012-03-27 14:57:59 UTC
